"","regulatory regions","TF motif","motif score","Target_gene"
"1682","chr2_116066930_116067722_Meis2","LMX1B",13.185674623575,"Meis2"
"1683","chr2_168737607_168738516_Nfatc2","LMX1B",15.6918268945282,"Nfatc2"
"1684","chr16_87784162_87785054_Bach1","LMX1B",14.2910104936614,"Bach1"
"1685","chr19_28776635_28777530_Glis3","LMX1B",13.4572928771096,"Glis3"
"1686","chr2_75768103_75768912_Nfe2l2","LMX1B",13.1579156584398,"Nfe2l2"
"1687","chr17_87609379_87610239_Epcam","LMX1B",12.8653481163391,"Epcam"
"1688","chr17_87490136_87491034_Epcam","LMX1B",13.463389357673,"Epcam"
"1689","chr9_49798548_49799425_Ncam1","LMX1B",17.6058976446445,"Ncam1"
"1690","chr1_39260706_39261617_Npas2","BACH1",13.620597563557,"Npas2"
"1691","chr1_39398909_39399752_Npas2","BACH1",12.4287591612179,"Npas2"
"1692","chr1_52055484_52056360_Stat1","BACH1",15.8729135396262,"Stat1"
"1693","chr1_52021762_52022669_Stat1","BACH1",14.0621571831352,"Stat1"
"1694","chr10_42134921_42135824_Foxo3","BACH1",13.5166318779961,"Foxo3"
"1695","chr10_42107235_42108102_Foxo3","BACH1",13.4609666655287,"Foxo3"
"1696","chr10_42088784_42089626_Foxo3","BACH1",11.6441983717249,"Foxo3"
"1697","chr10_42269099_42269997_Foxo3","BACH1",14.6137603921941,"Foxo3"
"1698","chr12_35291592_35292512_Ahr","BACH1",18.9607183900049,"Ahr"
"1699","chr14_17414087_17414969_Thrb","BACH1",18.7038688199925,"Thrb"
"1700","chr16_92653842_92654548_Runx1","BACH1",11.5581673308314,"Runx1"
"1701","chr16_92823409_92824267_Runx1","BACH1",12.5615160169439,"Runx1"
"1702","chr16_92656525_92657434_Runx1","BACH1",12.0152250469806,"Runx1"
"1703","chr19_55865415_55866340_Tcf7l2","BACH1",18.0670840656967,"Tcf7l2"
"1704","chr2_103325053_103325954_Ehf","BACH1",11.8357583085865,"Ehf"
"1705","chr2_103343360_103344271_Ehf","BACH1",12.4844895944394,"Ehf"
"1706","chr3_135521727_135522633_Nfkb1","BACH1",11.2969571207859,"Nfkb1"
"1707","chr3_135498684_135499573_Nfkb1","BACH1",11.6250248085612,"Nfkb1"
"1708","chr4_82470275_82471067_Nfib","BACH1",12.6422522089282,"Nfib"
"1709","chr4_82884683_82885504_Nfib","BACH1",16.1184962260102,"Nfib"
"1710","chr5_136641983_136642909_Cux1","BACH1",12.14467730338,"Cux1"
"1711","chr5_136319777_136320694_Cux1","BACH1",15.6389865918201,"Cux1"
"1712","chr6_72740374_72741224_Tcf7l1","BACH1",11.7625002569179,"Tcf7l1"
"1713","chr7_112696933_112697821_Tead1","BACH1",12.4754970593836,"Tead1"
"1714","chr7_112717521_112718419_Tead1","BACH1",11.4495487056655,"Tead1"
"1715","chr8_84698613_84699509_Nfix","BACH1",12.1852361230055,"Nfix"
"1716","chr10_87271895_87272811_Ascl1","BACH1",11.2120417279203,"Ascl1"
"1717","chr16_42674717_42675629_Zbtb20","BACH1",11.8247352319374,"Zbtb20"
"1718","chr16_50594630_50595552_Bbx","BACH1",12.3228018161102,"Bbx"
"1719","chr16_50596427_50597316_Bbx","BACH1",12.1196632896013,"Bbx"
"1720","chr16_50673146_50674060_Bbx","BACH1",15.4569739997603,"Bbx"
"1721","chr19_41454746_41455649_Lcor","BACH1",16.0713770600246,"Lcor"
"1722","chr5_122287913_122288777_Cux2","BACH1",12.3710623002618,"Cux2"
"1723","chr5_122034820_122035736_Cux2","BACH1",11.5031073535542,"Cux2"
"1724","chr9_49989676_49990592_Ncam1","BACH1",15.8831214891225,"Ncam1"
"1725","chr9_49874839_49875654_Ncam1","BACH1",11.939369244427,"Ncam1"
"1726","chr1_168583880_168584796_Pbx1","BACH1",15.8729135396262,"Pbx1"
"1727","chr12_73755361_73756255_Hif1a","BACH1",13.76622611663,"Hif1a"
"1728","chr12_73764430_73765313_Hif1a","BACH1",14.0903462406321,"Hif1a"
"1729","chr6_115321721_115322641_Pparg","BACH1",12.5336718874354,"Pparg"
"1730","chr6_115318602_115319507_Pparg","BACH1",16.7340408957517,"Pparg"
"1731","chr8_76912568_76913416_Nr3c2","BACH1",13.6927314178925,"Nr3c2"
"1732","chr9_32708172_32708971_Ets1","BACH1",11.690781433378,"Ets1"
"1733","chr9_32629408_32630231_Ets1","BACH1",11.2971409121985,"Ets1"
"1734","chr9_32730366_32731258_Ets1","BACH1",12.1054982323056,"Ets1"
"1735","chr9_45042191_45043008_Kmt2a","BACH1",12.7128340278452,"Kmt2a"
"1736","chr9_45059894_45060757_Kmt2a","BACH1",14.7297733555377,"Kmt2a"
"1737","chr18_5414146_5415055_Zeb1","BACH1",16.6990565077028,"Zeb1"
"1738","chr18_35021905_35022746_Egr1","BACH1",13.6656132899636,"Egr1"
"1739","chr2_33582329_33583245_Lmx1b","BACH1",12.2653759673467,"Lmx1b"
"1740","chr2_115997369_115998276_Meis2","BACH1",12.3081638343314,"Meis2"
"1741","chr2_168632989_168633717_Nfatc2","BACH1",12.1769904050831,"Nfatc2"
"1742","chr2_168798869_168799800_Nfatc2","BACH1",12.6677272239838,"Nfatc2"
"1743","chr3_99187807_99188622_Tbx15","BACH1",12.8365479370354,"Tbx15"
"1744","chr7_116179517_116180410_Sox6","BACH1",14.6812517484257,"Sox6"
"1745","chr12_85630941_85631824_Fos","BACH1",11.816505757623,"Fos"
"1746","chr12_85540873_85541779_Fos","BACH1",11.463858772903,"Fos"
"1747","chr12_85574735_85575642_Fos","BACH1",12.189009082784,"Fos"
"1748","chr16_87665124_87665986_Bach1","BACH1",16.3384818517448,"Bach1"
"1749","chr16_87602542_87603436_Bach1","BACH1",11.9063836640578,"Bach1"
"1750","chr17_86964339_86965218_Epas1","BACH1",12.3171261614252,"Epas1"
"1751","chr17_86532745_86533532_Epas1","BACH1",11.5889802218864,"Epas1"
"1752","chr19_28621360_28622273_Glis3","BACH1",14.5059045126781,"Glis3"
"1753","chr2_75633331_75634240_Nfe2l2","BACH1",11.3913384184765,"Nfe2l2"
"1754","chr2_75621877_75622796_Nfe2l2","BACH1",12.7937470667579,"Nfe2l2"
"1755","chr4_32365920_32366833_Bach2","BACH1",13.2762441851463,"Bach2"
"1756","chr4_95187873_95188784_Jun","BACH1",12.9572138396746,"Jun"
"1757","chr4_95143403_95144287_Jun","BACH1",12.4223762609173,"Jun"
"1758","chr7_19316346_19317199_Fosb","BACH1",12.2182907840684,"Fosb"
"1759","chr10_43517765_43518555_Cd24a","BACH1",12.3652459759852,"Cd24a"
"1760","chr17_87609379_87610239_Epcam","BACH1",14.3202008707739,"Epcam"
"1761","chr12_27342511_27343434_Sox11","BACH1",11.2812216207008,"Sox11"
"1762","chr1_39317682_39318597_Npas2","NFIB",9.52775512627319,"Npas2"
"1763","chr1_39260706_39261617_Npas2","NFIB",11.7927445395731,"Npas2"
"1764","chr1_39398909_39399752_Npas2","NFIB",12.2097530294331,"Npas2"
"1765","chr10_42134921_42135824_Foxo3","NFIB",9.40545812363092,"Foxo3"
"1766","chr10_42107235_42108102_Foxo3","NFIB",11.1141184598902,"Foxo3"
"1767","chr10_42269099_42269997_Foxo3","NFIB",9.68433293552268,"Foxo3"
"1768","chr14_17428959_17429825_Thrb","NFIB",14.7422869120742,"Thrb"
"1769","chr15_37432167_37433070_Grhl2","NFIB",9.95363340143926,"Grhl2"
"1770","chr15_36993232_36994148_Grhl2","NFIB",9.46705342122372,"Grhl2"
"1771","chr16_92656525_92657434_Runx1","NFIB",9.62936883490131,"Runx1"
"1772","chr2_103209362_103210278_Ehf","NFIB",10.7904028112031,"Ehf"
"1773","chr2_103466910_103467811_Ehf","NFIB",19.8661261934109,"Ehf"
"1774","chr2_103387822_103388621_Ehf","NFIB",8.94433226929742,"Ehf"
"1775","chr2_103238780_103239671_Ehf","NFIB",12.0785156476464,"Ehf"
"1776","chr3_135527501_135528395_Nfkb1","NFIB",14.9044638042083,"Nfkb1"
"1777","chr4_98003687_98004638_Nfia","NFIB",10.1245690015697,"Nfia"
"1778","chr4_154401737_154402650_Prdm16","NFIB",9.6463188323421,"Prdm16"
"1779","chr4_154496858_154497698_Prdm16","NFIB",8.94078395603552,"Prdm16"
"1780","chr4_154499489_154500395_Prdm16","NFIB",10.0797940715281,"Prdm16"
"1781","chr4_154527417_154528179_Prdm16","NFIB",10.5749864031947,"Prdm16"
"1782","chr5_77154662_77155534_Rest","NFIB",9.61243743355964,"Rest"
"1783","chr5_77129973_77130836_Rest","NFIB",10.5047792834744,"Rest"
"1784","chr5_77109672_77110589_Rest","NFIB",11.1742682832721,"Rest"
"1785","chr5_77114662_77115556_Rest","NFIB",9.87992862138016,"Rest"
"1786","chr5_136445722_136446635_Cux1","NFIB",11.1492559580344,"Cux1"
"1787","chr6_72736650_72737562_Tcf7l1","NFIB",10.1133069840408,"Tcf7l1"
"1788","chr6_72724162_72725042_Tcf7l1","NFIB",8.91771751258002,"Tcf7l1"
"1789","chr6_72740374_72741224_Tcf7l1","NFIB",11.1873150096106,"Tcf7l1"
"1790","chr6_72623733_72624668_Tcf7l1","NFIB",13.4396402479313,"Tcf7l1"
"1791","chr7_112823399_112824313_Tead1","NFIB",10.4918959146052,"Tead1"
"1792","chr7_112717521_112718419_Tead1","NFIB",13.9747896139367,"Tead1"
"1793","chr8_84698613_84699509_Nfix","NFIB",9.90972206381535,"Nfix"
"1794","chr8_84731338_84732144_Nfix","NFIB",9.76875538300739,"Nfix"
"1795","chr9_63698498_63699390_Smad3","NFIB",10.9926474006767,"Smad3"
"1796","chr9_63563192_63564081_Smad3","NFIB",13.580622947321,"Smad3"
"1797","chr9_63715869_63716786_Smad3","NFIB",11.1007939210367,"Smad3"
"1798","chr9_63968292_63969164_Smad3","NFIB",13.2182820571923,"Smad3"
"1799","chr9_63752341_63753212_Smad3","NFIB",10.5942183786617,"Smad3"
"1800","chr9_63555485_63556067_Smad3","NFIB",11.8258558493766,"Smad3"
"1801","chr1_190167983_190168785_Prox1","NFIB",9.05213328967304,"Prox1"
"1802","chr10_87280230_87281130_Ascl1","NFIB",9.71794914766773,"Ascl1"
"1803","chr12_27356958_27357828_Sox11","NFIB",11.1366200457975,"Sox11"
"1804","chr12_73012235_73013148_Six4","NFIB",8.73798051430076,"Six4"
"1805","chr12_73205993_73206845_Six4","NFIB",9.76816910797864,"Six4"
"1806","chr19_41347059_41347958_Lcor","NFIB",15.008381516778,"Lcor"
"1807","chr5_121809416_121810283_Cux2","NFIB",15.3982226319856,"Cux2"
"1808","chr5_121853508_121854406_Cux2","NFIB",9.70078069763719,"Cux2"
"1809","chr5_121819831_121820663_Cux2","NFIB",14.6768112251313,"Cux2"
"1810","chr9_49989676_49990592_Ncam1","NFIB",12.3625844347825,"Ncam1"
"1811","chr9_49874839_49875654_Ncam1","NFIB",13.6715068540606,"Ncam1"
"1812","chr1_168583880_168584796_Pbx1","NFIB",12.6866225375126,"Pbx1"
"1813","chr1_168501984_168502708_Pbx1","NFIB",10.5420682852625,"Pbx1"
"1814","chr1_168334656_168335541_Pbx1","NFIB",8.98392060344852,"Pbx1"
"1815","chr12_73687166_73688059_Hif1a","NFIB",9.71909015943589,"Hif1a"
"1816","chr12_73764430_73765313_Hif1a","NFIB",8.87157588072515,"Hif1a"
"1817","chr9_32730366_32731258_Ets1","NFIB",8.79446099869725,"Ets1"
"1818","chr9_44914472_44915382_Kmt2a","NFIB",17.6051956840038,"Kmt2a"
"1819","chr9_44691638_44692527_Kmt2a","NFIB",10.2410943636614,"Kmt2a"
"1820","chr9_44806970_44807892_Kmt2a","NFIB",11.2560309392302,"Kmt2a"
"1821","chr18_5440315_5441168_Zeb1","NFIB",12.8762219709662,"Zeb1"
"1822","chr18_35021905_35022746_Egr1","NFIB",16.3321715226081,"Egr1"
"1823","chr2_33582329_33583245_Lmx1b","NFIB",9.61945492005126,"Lmx1b"
"1824","chr2_116066930_116067722_Meis2","NFIB",9.73649339832976,"Meis2"
"1825","chr2_115817645_115818554_Meis2","NFIB",12.1047410762152,"Meis2"
"1826","chr2_168737607_168738516_Nfatc2","NFIB",8.7569426338916,"Nfatc2"
"1827","chr2_168584549_168585445_Nfatc2","NFIB",12.1153934562444,"Nfatc2"
"1828","chr3_99187807_99188622_Tbx15","NFIB",10.5984332863354,"Tbx15"
"1829","chr7_116179517_116180410_Sox6","NFIB",10.2266032596532,"Sox6"
"1830","chr10_128194038_128194943_Stat2","NFIB",10.0657043473263,"Stat2"
"1831","chr12_85630941_85631824_Fos","NFIB",9.22124146867488,"Fos"
"1832","chr12_85623461_85624336_Fos","NFIB",10.8156571478438,"Fos"
"1833","chr12_85576455_85577275_Fos","NFIB",8.77769780463088,"Fos"
"1834","chr16_30008537_30009411_Hes1","NFIB",10.5457966652078,"Hes1"
"1835","chr16_29977451_29978339_Hes1","NFIB",10.9694826833138,"Hes1"
"1836","chr16_87784162_87785054_Bach1","NFIB",9.53119959951868,"Bach1"
"1837","chr17_86712223_86712983_Epas1","NFIB",8.86485198450879,"Epas1"
"1838","chr19_28827509_28828404_Glis3","NFIB",8.96758236342239,"Glis3"
"1839","chr4_32246564_32247450_Bach2","NFIB",9.70150549981953,"Bach2"
"1840","chr4_95076178_95076893_Jun","NFIB",11.1083552608785,"Jun"
"1841","chr4_94854077_94854968_Jun","NFIB",10.8430056945212,"Jun"
"1842","chr4_95082196_95083071_Jun","NFIB",11.7526899613823,"Jun"
"1843","chr4_95192815_95193731_Jun","NFIB",17.2478825830865,"Jun"
"1844","chr7_19282250_19283088_Fosb","NFIB",9.09459468697844,"Fosb"
"1845","chr8_84731338_84732144_Junb","NFIB",9.76875538300739,"Junb"
"1846","chr8_84743731_84744632_Junb","NFIB",13.1822173456062,"Junb"
"1847","chr8_84788666_84789521_Junb","NFIB",10.9636316304536,"Junb"
"1848","chr8_84945414_84946299_Junb","NFIB",12.7884288551823,"Junb"
"1849","chr9_20992954_20993843_Icam1","NFIB",9.23401049099511,"Icam1"
"1850","chr17_87522263_87523151_Epcam","NFIB",11.8663723649511,"Epcam"
"1851","chr17_87501688_87502610_Epcam","NFIB",9.0907052059776,"Epcam"
"1852","chr17_87619736_87620641_Epcam","NFIB",10.6241018858851,"Epcam"
"1853","chr1_85810513_85811366_Sp100","NFYC",12.4619822567502,"Sp100"
"1854","chr15_37040885_37041810_Grhl2","NFYC",14.5518745641081,"Grhl2"
"1855","chr6_72724162_72725042_Tcf7l1","NFYC",11.8053889803619,"Tcf7l1"
"1856","chr7_112593351_112594258_Tead1","NFYC",13.9021314545388,"Tead1"
"1857","chr10_57631653_57632539_Hsf2","NFYC",11.9536482112588,"Hsf2"
"1858","chr10_87485951_87486808_Ascl1","NFYC",13.4898639976592,"Ascl1"
"1859","chr12_73046310_73047228_Six4","NFYC",14.90595652313,"Six4"
"1860","chr19_41495286_41496179_Lcor","NFYC",13.3399132985503,"Lcor"
"1861","chr5_122280677_122281225_Cux2","NFYC",13.8482473440417,"Cux2"
"1862","chr5_121819831_121820663_Cux2","NFYC",14.143894752419,"Cux2"
"1863","chr9_49796604_49797425_Ncam1","NFYC",15.2643398695126,"Ncam1"
"1864","chr1_168433576_168434300_Pbx1","NFYC",13.4314294470145,"Pbx1"
"1865","chr9_32449806_32450701_Ets1","NFYC",12.5161628175544,"Ets1"
"1866","chr12_73046310_73047228_Six1","NFYC",14.90595652313,"Six1"
"1867","chr18_5440315_5441168_Zeb1","NFYC",15.6184218285346,"Zeb1"
"1868","chr10_128194038_128194943_Stat2","NFYC",12.7943242955639,"Stat2"
"1869","chr17_86964339_86965218_Epas1","NFYC",13.1085336718452,"Epas1"
"1870","chr2_75768103_75768912_Nfe2l2","NFYC",11.7495169513457,"Nfe2l2"
"1871","chr4_32403359_32403966_Bach2","NFYC",12.0506866193701,"Bach2"
"1872","chr4_95075375_95076055_Jun","NFYC",14.90595652313,"Jun"
"1873","chr4_94854077_94854968_Jun","NFYC",12.0287267115013,"Jun"
"1874","chr7_19175537_19176388_Fosb","NFYC",12.5161628175544,"Fosb"
"1875","chr15_37232668_37233492_Grhl2","NFYC",14.2335016738529,"Grhl2"
"1876","chr1_52055484_52056360_Stat1","CREB1",11.3103244938205,"Stat1"
"1877","chr1_52021762_52022669_Stat1","CREB1",14.8415397636749,"Stat1"
"1878","chr10_42088784_42089626_Foxo3","CREB1",14.2823041925583,"Foxo3"
"1879","chr10_42144985_42145901_Foxo3","CREB1",11.8369852134475,"Foxo3"
"1880","chr12_35712342_35713257_Ahr","CREB1",11.2896787968153,"Ahr"
"1881","chr2_103466910_103467811_Ehf","CREB1",12.192906682859,"Ehf"
"1882","chr2_103111444_103112324_Ehf","CREB1",11.8325542390286,"Ehf"
"1883","chr4_82553551_82554438_Nfib","CREB1",15.4326999679726,"Nfib"
"1884","chr4_82516123_82517026_Nfib","CREB1",12.3022055687594,"Nfib"
"1885","chr4_98003687_98004638_Nfia","CREB1",11.3255457121034,"Nfia"
"1886","chr4_154401737_154402650_Prdm16","CREB1",12.9274576115881,"Prdm16"
"1887","chr4_154700751_154701666_Prdm16","CREB1",11.8926780829178,"Prdm16"
"1888","chr5_77129973_77130836_Rest","CREB1",11.6503533545639,"Rest"
"1889","chr5_136608545_136609459_Cux1","CREB1",11.9181495571362,"Cux1"
"1890","chr5_136641983_136642909_Cux1","CREB1",12.8094454341878,"Cux1"
"1891","chr5_136445722_136446635_Cux1","CREB1",14.6872275317832,"Cux1"
"1892","chr6_72724162_72725042_Tcf7l1","CREB1",15.1097197580974,"Tcf7l1"
"1893","chr6_72641214_72642117_Tcf7l1","CREB1",12.8196915318808,"Tcf7l1"
"1894","chr6_144620882_144621778_Sox5","CREB1",14.7058850971657,"Sox5"
"1895","chr6_144919469_144920366_Sox5","CREB1",12.525947893903,"Sox5"
"1896","chr9_63715869_63716786_Smad3","CREB1",14.7611439323639,"Smad3"
"1897","chr9_63960190_63960990_Smad3","CREB1",11.4859549994901,"Smad3"
"1898","chr1_190167983_190168785_Prox1","CREB1",12.1878234910339,"Prox1"
"1899","chr12_27393195_27393892_Sox11","CREB1",16.5503736934034,"Sox11"
"1900","chr12_73012235_73013148_Six4","CREB1",12.8173503153923,"Six4"
"1901","chr16_42745928_42746804_Zbtb20","CREB1",14.5923753680246,"Zbtb20"
"1902","chr16_42720300_42721208_Zbtb20","CREB1",11.9430977044068,"Zbtb20"
"1903","chr19_41454746_41455649_Lcor","CREB1",12.5245051958165,"Lcor"
"1904","chr1_168583880_168584796_Pbx1","CREB1",14.2021502279945,"Pbx1"
"1905","chr1_168283386_168284224_Pbx1","CREB1",12.01079082242,"Pbx1"
"1906","chr12_73867321_73868208_Hif1a","CREB1",13.9867578427461,"Hif1a"
"1907","chr12_73764430_73765313_Hif1a","CREB1",11.6026879563088,"Hif1a"
"1908","chr6_115127038_115127949_Pparg","CREB1",13.4582255501568,"Pparg"
"1909","chr9_32413514_32414340_Ets1","CREB1",15.4791880279684,"Ets1"
"1910","chr9_44691638_44692527_Kmt2a","CREB1",14.0578129577018,"Kmt2a"
"1911","chr2_115997369_115998276_Meis2","CREB1",11.3177095028204,"Meis2"
"1912","chr2_168737607_168738516_Nfatc2","CREB1",15.3782829854859,"Nfatc2"
"1913","chr2_168584549_168585445_Nfatc2","CREB1",13.7218418186269,"Nfatc2"
"1914","chr2_168632989_168633717_Nfatc2","CREB1",11.9171555183905,"Nfatc2"
"1915","chr3_99187807_99188622_Tbx15","CREB1",11.5909315394084,"Tbx15"
"1916","chr10_4625041_4625909_Esr1","CREB1",15.8093789435966,"Esr1"
"1917","chr12_85540873_85541779_Fos","CREB1",14.05621569581,"Fos"
"1918","chr16_30058944_30059703_Hes1","CREB1",14.1002675718871,"Hes1"
"1919","chr16_87784162_87785054_Bach1","CREB1",15.363225362712,"Bach1"
"1920","chr19_28827509_28828404_Glis3","CREB1",11.3255457121034,"Glis3"
"1921","chr2_75763011_75763925_Nfe2l2","CREB1",15.2100219045097,"Nfe2l2"
"1922","chr4_95192815_95193731_Jun","CREB1",11.8326680833094,"Jun"
"1923","chr7_19316346_19317199_Fosb","CREB1",14.6923389327595,"Fosb"
"1924","chr17_87472584_87473300_Epcam","CREB1",15.1536856447957,"Epcam"
"1925","chr17_87501688_87502610_Epcam","CREB1",15.179664166544,"Epcam"
"1926","chr17_87619736_87620641_Epcam","CREB1",16.3981170303025,"Epcam"
"1927","chr14_16575094_16575982_Rarb","CREB1",15.2810770194654,"Rarb"
"1928","chr12_27342511_27343434_Sox11","CREB1",15.8119675739444,"Sox11"
"1929","chr16_30063709_30064509_Hes1","CREB1",13.0200704640453,"Hes1"
"1930","chr1_85720004_85720920_Sp100","EGR1",12.2278930019616,"Sp100"
"1931","chr10_42134921_42135824_Foxo3","EGR1",12.1476951527937,"Foxo3"
"1932","chr10_42238187_42239016_Foxo3","EGR1",12.2278930019616,"Foxo3"
"1933","chr12_35712342_35713257_Ahr","EGR1",11.7814308910411,"Ahr"
"1934","chr14_16483689_16484535_Rarb","EGR1",14.1839766443105,"Rarb"
"1935","chr15_37432167_37433070_Grhl2","EGR1",12.8838366856073,"Grhl2"
"1936","chr16_92673920_92674806_Runx1","EGR1",11.3063890914501,"Runx1"
"1937","chr4_154496858_154497698_Prdm16","EGR1",12.3681951145667,"Prdm16"
"1938","chr4_154499489_154500395_Prdm16","EGR1",12.3818546453778,"Prdm16"
"1939","chr4_154527417_154528179_Prdm16","EGR1",11.2616102621077,"Prdm16"
"1940","chr4_154526034_154526936_Prdm16","EGR1",12.2580740336753,"Prdm16"
"1941","chr5_77129973_77130836_Rest","EGR1",13.5409055439955,"Rest"
"1942","chr5_77407383_77408303_Rest","EGR1",15.5868305234023,"Rest"
"1943","chr5_136382360_136383236_Cux1","EGR1",12.9156422794182,"Cux1"
"1944","chr6_72677053_72677985_Tcf7l1","EGR1",12.2886084284113,"Tcf7l1"
"1945","chr6_72778755_72779645_Tcf7l1","EGR1",11.4581468272529,"Tcf7l1"
"1946","chr6_72623733_72624668_Tcf7l1","EGR1",14.2951996128409,"Tcf7l1"
"1947","chr7_112917880_112918806_Tead1","EGR1",11.737002630282,"Tead1"
"1948","chr7_112823399_112824313_Tead1","EGR1",11.7620422404289,"Tead1"
"1949","chr9_63698498_63699390_Smad3","EGR1",12.0696986410021,"Smad3"
"1950","chr1_190155707_190156574_Prox1","EGR1",11.3905349145664,"Prox1"
"1951","chr1_190174962_190175748_Prox1","EGR1",12.1122830005077,"Prox1"
"1952","chr10_57499390_57500288_Hsf2","EGR1",12.6712485076734,"Hsf2"
"1953","chr10_57631653_57632539_Hsf2","EGR1",13.1683221888392,"Hsf2"
"1954","chr10_87271895_87272811_Ascl1","EGR1",12.140259069787,"Ascl1"
"1955","chr10_87485951_87486808_Ascl1","EGR1",12.5485097838903,"Ascl1"
"1956","chr12_73103531_73104403_Six4","EGR1",11.8660113940615,"Six4"
"1957","chr12_73012235_73013148_Six4","EGR1",11.462041224604,"Six4"
"1958","chr5_122280677_122281225_Cux2","EGR1",11.3236597760254,"Cux2"
"1959","chr5_121809416_121810283_Cux2","EGR1",11.7100809649381,"Cux2"
"1960","chr5_122268894_122269786_Cux2","EGR1",15.2679672885819,"Cux2"
"1961","chr9_49796604_49797425_Ncam1","EGR1",11.5269799037577,"Ncam1"
"1962","chr9_49989676_49990592_Ncam1","EGR1",11.6152339326811,"Ncam1"
"1963","chr12_73867321_73868208_Hif1a","EGR1",11.2602624831173,"Hif1a"
"1964","chr6_115134514_115135366_Pparg","EGR1",13.8210387191413,"Pparg"
"1965","chr9_32709277_32710062_Ets1","EGR1",11.779961846346,"Ets1"
"1966","chr9_44802647_44803566_Kmt2a","EGR1",11.4629589416151,"Kmt2a"
"1967","chr12_73103531_73104403_Six1","EGR1",11.8660113940615,"Six1"
"1968","chr18_35021905_35022746_Egr1","EGR1",11.5094701617852,"Egr1"
"1969","chr2_33616005_33616896_Lmx1b","EGR1",11.3467962747354,"Lmx1b"
"1970","chr2_116066930_116067722_Meis2","EGR1",12.4260764732671,"Meis2"
"1971","chr2_168584549_168585445_Nfatc2","EGR1",12.6712485076734,"Nfatc2"
"1972","chr2_168677464_168678298_Nfatc2","EGR1",16.1957954428095,"Nfatc2"
"1973","chr7_116179517_116180410_Sox6","EGR1",13.0486791279719,"Sox6"
"1974","chr10_128194038_128194943_Stat2","EGR1",14.3813811573303,"Stat2"
"1975","chr12_85540873_85541779_Fos","EGR1",12.2500003992508,"Fos"
"1976","chr12_85350442_85351338_Fos","EGR1",12.2189481800563,"Fos"
"1977","chr16_29945738_29946668_Hes1","EGR1",14.1621012327302,"Hes1"
"1978","chr16_30058944_30059703_Hes1","EGR1",12.6712485076734,"Hes1"
"1979","chr16_30066568_30067446_Hes1","EGR1",11.3776809835706,"Hes1"
"1980","chr16_30008537_30009411_Hes1","EGR1",14.4385540656262,"Hes1"
"1981","chr16_29977451_29978339_Hes1","EGR1",11.986410097768,"Hes1"
"1982","chr17_86525708_86526622_Epas1","EGR1",11.7620422404289,"Epas1"
"1983","chr19_28850224_28851133_Glis3","EGR1",12.5968642269743,"Glis3"
"1984","chr19_28834539_28835371_Glis3","EGR1",18.6959673399432,"Glis3"
"1985","chr2_75776782_75777687_Nfe2l2","EGR1",14.4003779693919,"Nfe2l2"
"1986","chr2_75869420_75870270_Nfe2l2","EGR1",12.6712485076734,"Nfe2l2"
"1987","chr4_32337428_32338274_Bach2","EGR1",11.2384329532383,"Bach2"
"1988","chr4_32387535_32388474_Bach2","EGR1",12.6712485076734,"Bach2"
"1989","chr4_95076178_95076893_Jun","EGR1",11.410038104222,"Jun"
"1990","chr4_95153597_95154500_Jun","EGR1",13.2363868416948,"Jun"
"1991","chr4_95075375_95076055_Jun","EGR1",13.6873106560545,"Jun"
"1992","chr7_19202070_19202666_Fosb","EGR1",14.7476426815518,"Fosb"
"1993","chr7_19175537_19176388_Fosb","EGR1",11.3836984051685,"Fosb"
"1994","chr7_19282250_19283088_Fosb","EGR1",15.112616328094,"Fosb"
"1995","chr7_19375247_19376140_Fosb","EGR1",14.7476426815518,"Fosb"
"1996","chr8_84743731_84744632_Junb","EGR1",11.3759428767017,"Junb"
"1997","chr8_84921303_84922221_Junb","EGR1",12.3049869834518,"Junb"
"1998","chr8_84945414_84946299_Junb","EGR1",12.223648710132,"Junb"
"1999","chr9_21021731_21022629_Icam1","EGR1",13.987253695475,"Icam1"
"2000","chr17_87609379_87610239_Epcam","EGR1",11.5709621042793,"Epcam"
"2001","chr17_87619736_87620641_Epcam","EGR1",11.5271478969589,"Epcam"
"2002","chr14_16575094_16575982_Rarb","EGR1",13.9297566374058,"Rarb"
"2003","chr19_55741208_55742064_Tcf7l2","EGR1",15.2297778910166,"Tcf7l2"
"2004","chr5_77265179_77265898_Rest","EGR1",14.7325828718655,"Rest"
"2005","chr9_63757738_63758644_Smad3","EGR1",12.0777201391753,"Smad3"
"2006","chr16_30063709_30064509_Hes1","EGR1",14.2376095534287,"Hes1"
"2007","chr17_86753194_86754013_Epas1","EGR1",13.2718242209507,"Epas1"
"2008","chr1_39190810_39191591_Npas2","EHF",12.5809755862088,"Npas2"
"2009","chr1_39313434_39314370_Npas2","EHF",15.5729635995306,"Npas2"
"2010","chr1_39260706_39261617_Npas2","EHF",16.0705990842278,"Npas2"
"2011","chr1_52055484_52056360_Stat1","EHF",12.6590354271942,"Stat1"
"2012","chr1_52021762_52022669_Stat1","EHF",13.756256031903,"Stat1"
"2013","chr1_85720004_85720920_Sp100","EHF",13.2113474820817,"Sp100"
"2014","chr10_42088784_42089626_Foxo3","EHF",15.5703459247478,"Foxo3"
"2015","chr10_42251011_42251888_Foxo3","EHF",11.7113257394369,"Foxo3"
"2016","chr10_42144985_42145901_Foxo3","EHF",14.6694693667214,"Foxo3"
